id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
21803315,12:25:00 AM,84,5750,1.54,Chip Transaction,20058,Lansing,NC,28643,5411,NULL
21803333,12:28:00 AM,327,3062,1.54,Chip Transaction,14528,Derby Line,VT,5830,5499,NULL
21803341,12:29:00 AM,211,3739,2.91,Chip Transaction,55564,Lake Havasu City,AZ,86404,5812,NULL
21803343,12:29:00 AM,425,5149,0.85,Chip Transaction,14528,Marina,CA,93933,5499,NULL
21803399,12:42:00 AM,379,2019,3.44,Chip Transaction,17540,Mobile,AL,36693,5912,NULL
21803423,12:48:00 AM,94,2890,98,Swipe Transaction,59935,Claremont,NC,28610,5499,NULL
21803435,12:49:00 AM,329,1362,55,Chip Transaction,50867,Fillmore,CA,93015,5541,NULL
21803454,12:52:00 AM,37,1230,13.26,Online Transaction,39261,ONLINE,NULL,NULL,5815,NULL
21803555,12:11:00 AM,137,6114,6.79,Chip Transaction,35451,Johnson City,TN,37604,5812,NULL
21803561,12:12:00 AM,467,3914,-96,Swipe Transaction,59935,Chattanooga,TN,37415,5499,NULL
21803576,12:14:00 AM,217,1267,35.6,Chip Transaction,34490,Downers Grove,IL,60515,5719,NULL
21803580,12:15:00 AM,421,2177,15.93,Chip Transaction,5355,Cedar Rapids,IA,52405,5411,NULL
21803602,12:19:00 AM,472,3826,66.69,Swipe Transaction,59935,Seattle,WA,98133,5499,NULL
21803629,12:23:00 AM,487,2024,45.77,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
21803808,12:55:00 AM,490,5963,3.09,Chip Transaction,61195,San Antonio,TX,78230,5541,NULL
21803920,12:14:00 AM,374,5100,2.1,Chip Transaction,37141,Sacramento,CA,95823,7538,NULL
21803952,12:21:00 AM,44,5748,5,Chip Transaction,59199,Palo Cedro,CA,96073,5814,NULL
21803977,12:25:00 AM,311,4869,160.39,Chip Transaction,96833,Saint George,UT,84770,8021,NULL
21803982,12:26:00 AM,57,6006,10.46,Chip Transaction,60569,Pinetop,AZ,85935,5300,NULL
21803995,12:29:00 AM,275,3911,8.44,Chip Transaction,88646,Webster,TX,77598,5812,NULL
21804056,12:40:00 AM,146,1143,82.26,Chip Transaction,32175,Brookfield,IL,60513,7538,NULL
21804087,12:46:00 AM,371,1227,5.39,Chip Transaction,98374,Richmond,VA,23226,5411,NULL
21804120,12:52:00 AM,80,2689,4.61,Chip Transaction,75936,Kalida,OH,45853,5814,NULL
21804121,12:52:00 AM,94,2890,0.16,Chip Transaction,87992,Claremont,NC,28610,5812,NULL
21804146,12:56:00 AM,63,4632,6.77,Chip Transaction,17493,Newark,NJ,7103,5812,NULL
21804148,12:56:00 AM,249,132,34.7,Chip Transaction,27601,Rialto,CA,92376,7538,NULL
21804164,12:00:00 AM,362,5474,-86,Chip Transaction,22204,Las Vegas,NV,89118,5541,NULL
21804182,12:04:00 AM,362,5474,86,Chip Transaction,22204,Las Vegas,NV,89118,5541,NULL
21804273,12:26:00 AM,148,5585,20.44,Chip Transaction,83271,Henniker,NH,3242,4214,NULL
21804300,12:31:00 AM,63,4067,7.94,Chip Transaction,50783,Newark,NJ,7103,5411,NULL
21804307,12:32:00 AM,421,5560,1.11,Chip Transaction,14528,Cedar Rapids,IA,52405,5499,NULL
21804320,12:35:00 AM,141,3028,9.28,Chip Transaction,20519,Bergheim,TX,78004,5942,NULL
21804338,12:38:00 AM,386,3673,58.48,Chip Transaction,3632,Worcester,MA,1602,7538,NULL
21804375,12:47:00 AM,141,4219,6.8,Chip Transaction,20519,Bergheim,TX,78004,5942,Bad PIN
21804436,12:00:00 AM,261,2706,7.98,Chip Transaction,22204,Henderson,NV,89002,5541,NULL
21804448,12:02:00 AM,230,5788,0,Chip Transaction,27092,Benton,LA,71006,4829,NULL
21804457,12:03:00 AM,468,4705,3.41,Swipe Transaction,11805,Iowa City,IA,52240,5300,NULL
21804468,12:05:00 AM,256,1276,19.42,Online Transaction,18563,ONLINE,NULL,NULL,4121,NULL
21804472,12:06:00 AM,375,2608,1.21,Chip Transaction,86438,Statesville,NC,28625,5499,NULL
21804473,12:06:00 AM,377,1175,12.65,Chip Transaction,75781,Maple Valley,WA,98038,5411,NULL
21804478,12:07:00 AM,461,3172,60,Chip Transaction,27092,Southgate,MI,48195,4829,NULL
21804506,12:12:00 AM,375,2608,156.58,Chip Transaction,63808,Conover,NC,28613,8011,NULL
21804606,12:31:00 AM,368,371,12.91,Chip Transaction,75781,Orlando,FL,32825,5411,NULL
21804656,12:41:00 AM,152,2587,18.88,Chip Transaction,50299,Atlanta,GA,30316,5300,NULL
21804700,12:50:00 AM,17,4787,30.1,Chip Transaction,95688,Hickory,NC,28602,5912,NULL
21804792,12:05:00 AM,303,4194,82.54,Chip Transaction,65881,Brighton,CO,80602,5311,NULL
21804806,12:07:00 AM,265,1264,31.6,Chip Transaction,33689,Corpus Christi,TX,78418,5211,NULL
21804843,12:15:00 AM,22,4062,38.37,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
21804847,12:16:00 AM,227,5867,59.45,Chip Transaction,20519,Minneapolis,MN,55449,5942,NULL
21804889,12:23:00 AM,371,3453,35.44,Chip Transaction,3847,Richmond,VA,23226,5411,NULL
21804898,12:25:00 AM,162,5938,43.48,Chip Transaction,39785,West Bloomfield,MI,48322,5912,NULL
21804963,12:35:00 AM,242,2315,79,Chip Transaction,43293,Great Barrington,MA,1230,5499,NULL
21804997,12:41:00 AM,442,112,9.62,Chip Transaction,11529,Barnhart,MO,63012,5411,NULL
21805026,12:45:00 AM,323,4790,50.09,Swipe Transaction,69965,Las Vegas,NV,89109,7995,NULL
21805057,12:52:00 AM,394,6057,82.62,Chip Transaction,13646,Bayonne,NJ,7002,7538,NULL
21805086,12:57:00 AM,460,4534,15.23,Chip Transaction,49066,Hartsdale,NY,10530,7542,NULL
21805158,12:10:00 AM,62,5138,12.14,Chip Transaction,50783,Auburn,CA,95603,5411,NULL
21805176,12:13:00 AM,455,348,14.39,Chip Transaction,83480,Rosedale,NY,11422,9402,NULL
21805184,12:14:00 AM,274,309,32.17,Chip Transaction,83271,Washington,DC,20011,4214,NULL
21805237,12:24:00 AM,77,5501,46.97,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
21805238,12:24:00 AM,242,5591,80,Chip Transaction,27092,Littleton,MA,1460,4829,NULL
21805263,12:28:00 AM,211,3739,2.14,Chip Transaction,14528,Lake Havasu City,AZ,86404,5499,NULL
21805264,12:28:00 AM,360,3592,1.73,Swipe Transaction,86438,Bridgeton,NJ,8302,5499,NULL
21805268,12:29:00 AM,490,5133,57.85,Chip Transaction,12467,San Antonio,TX,78230,5300,NULL
21805376,12:47:00 AM,137,6114,7.85,Chip Transaction,13097,Johnson City,TN,37604,5812,NULL
21805416,12:53:00 AM,184,2475,200.91,Online Transaction,73186,ONLINE,NULL,NULL,4814,NULL
21805455,12:59:00 AM,449,5894,8.66,Swipe Transaction,89920,New Kensington,PA,15068,5812,NULL
21805465,12:01:00 AM,176,2603,64.15,Chip Transaction,13523,Atlanta,GA,30329,5310,NULL
21805478,12:03:00 AM,249,4292,40,Chip Transaction,27092,Rialto,CA,92376,4829,NULL
21805489,12:05:00 AM,433,5606,12.17,Chip Transaction,25887,Pana,IL,62557,5814,NULL
21805524,12:10:00 AM,55,5865,2.43,Chip Transaction,14528,Richmond,CA,94804,5499,NULL
21805526,12:10:00 AM,335,5131,80,Chip Transaction,27092,Palm Beach Gardens,FL,33410,4829,NULL
21805560,12:16:00 AM,434,3463,17.57,Chip Transaction,22204,Ames,IA,50014,5541,NULL
21805626,12:28:00 AM,122,3794,161.25,Chip Transaction,30392,Patterson,LA,70392,4900,NULL
21805651,12:33:00 AM,135,4791,61.63,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
21805725,12:47:00 AM,278,5619,-234,Chip Transaction,92822,Bonner Springs,KS,66012,3395,NULL
21805741,12:51:00 AM,114,3070,34.15,Online Transaction,73186,ONLINE,NULL,NULL,4814,NULL
21805754,12:53:00 AM,267,4411,35.57,Chip Transaction,94625,Austin,KY,42123,5661,NULL
21805801,12:02:00 AM,393,5873,54.66,Swipe Transaction,43293,Texarkana,TX,75503,5499,NULL
21805809,12:03:00 AM,285,3442,72.82,Chip Transaction,61195,Watsonville,CA,95076,5541,Insufficient Balance
21805814,12:05:00 AM,123,227,31.05,Chip Transaction,98648,Griffin,GA,30224,5814,NULL
21805864,12:13:00 AM,197,2357,0.31,Chip Transaction,12727,Berea,KY,40403,5812,NULL
21805865,12:13:00 AM,373,261,92,Chip Transaction,22204,Huntington,IN,46750,5541,NULL
21805892,12:19:00 AM,383,1092,9.15,Chip Transaction,21756,Oakdale,LA,71463,5912,NULL
21805896,12:20:00 AM,252,5407,57.55,Swipe Transaction,50494,Butler,OH,44822,7538,NULL
21805947,12:29:00 AM,393,5873,-90,Swipe Transaction,43293,Texarkana,TX,75503,5499,NULL
21805990,12:36:00 AM,200,2875,34.68,Chip Transaction,11468,Wheeling,WV,26003,5970,NULL
21806008,12:39:00 AM,13,2941,6.29,Chip Transaction,85384,Fort Knox,KY,40121,5300,NULL
21806012,12:39:00 AM,451,5810,48.22,Chip Transaction,81591,Omaha,NE,68107,5300,NULL
21806017,12:40:00 AM,92,2803,40.06,Swipe Transaction,48618,Sioux Falls,SD,57106,5251,NULL
21806046,12:47:00 AM,208,4980,93,Chip Transaction,43293,Bothell,WA,98021,5499,NULL
21806051,12:48:00 AM,161,3096,55.84,Chip Transaction,82981,Waco,TX,76707,5912,NULL
21806094,12:56:00 AM,356,5279,11.27,Chip Transaction,61195,Stuart,FL,34997,5541,NULL
21806098,12:57:00 AM,285,3442,35.28,Chip Transaction,13646,Watsonville,CA,95076,7538,NULL
21806110,12:00:00 AM,449,5894,3.34,Chip Transaction,77674,New Kensington,PA,15068,7538,NULL
21806148,12:10:00 AM,275,2769,89.39,Chip Transaction,50867,South Houston,TX,77587,5541,NULL
21806181,12:18:00 AM,376,1262,10,Swipe Transaction,28395,Westville,NJ,8093,5541,NULL
21806209,12:24:00 AM,75,2227,2.6,Chip Transaction,16432,Houston,TX,77073,5912,NULL
21806218,12:25:00 AM,22,4062,17.13,Online Transaction,9932,ONLINE,NULL,NULL,5311,NULL
21806223,12:26:00 AM,474,4034,14.2,Chip Transaction,94123,Woodmere,NY,11598,5310,NULL
21806273,12:38:00 AM,464,3233,96.65,Swipe Transaction,85077,Orlando,FL,32804,7538,NULL
21806380,12:55:00 AM,393,5873,1.61,Chip Transaction,86438,Texarkana,TX,75501,5499,NULL
21806441,12:07:00 AM,452,4451,40.08,Online Transaction,41122,ONLINE,NULL,NULL,4784,Bad Expiration
21806450,12:09:00 AM,242,1229,6.49,Chip Transaction,50918,Great Barrington,MA,1230,5921,NULL
21806461,12:12:00 AM,1,4652,12.03,Online Transaction,16798,ONLINE,NULL,NULL,4121,NULL
21806515,12:22:00 AM,77,4373,46.65,Chip Transaction,32858,Enola,PA,17025,5311,NULL
21806531,12:25:00 AM,464,3233,80,Chip Transaction,27092,Orlando,FL,32807,4829,NULL
21806747,12:11:00 AM,496,4517,25.05,Online Transaction,9932,ONLINE,NULL,NULL,5311,NULL
21806752,12:13:00 AM,4,5391,20.59,Chip Transaction,60569,Seattle,WA,98126,5300,NULL
21806759,12:15:00 AM,357,5481,87.23,Chip Transaction,35662,Boston,MA,2127,5300,NULL
21806774,12:19:00 AM,455,348,20.02,Swipe Transaction,82620,Rosedale,NY,11422,5411,NULL
21806782,12:22:00 AM,96,5175,98,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,NULL
21806862,12:51:00 AM,61,2265,1292.99,Chip Transaction,38489,Elmhurst,NY,11373,3058,NULL
21806871,12:54:00 AM,96,3695,93.97,Chip Transaction,61195,Yorba Linda,CA,92886,5541,NULL
21806872,12:54:00 AM,154,5393,-68,Chip Transaction,43293,Fayetteville,NC,28312,5499,NULL
21806991,12:45:00 AM,114,3070,1.02,Chip Transaction,41137,North Hollywood,CA,91606,5411,NULL
21807070,12:08:00 AM,21,4769,3.25,Chip Transaction,25887,Terre Haute,IN,47803,5814,NULL
21807138,12:31:00 AM,162,5938,9.65,Online Transaction,39261,ONLINE,NULL,NULL,5815,NULL
21807223,12:02:00 AM,170,3340,43.05,Chip Transaction,32175,Oklahoma City,OK,73119,7538,NULL
21807246,12:12:00 AM,398,1199,50.51,Chip Transaction,75936,Sacramento,CA,95822,5814,NULL
21807267,12:22:00 AM,81,96,39.68,Swipe Transaction,25887,Seguin,TX,78155,5814,NULL
21807280,12:30:00 AM,474,2218,14.97,Online Transaction,73186,ONLINE,NULL,NULL,4814,NULL
21807330,12:55:00 AM,160,4914,54.17,Chip Transaction,78454,Millsboro,DE,19966,5812,NULL
21807368,12:11:00 AM,241,4412,61.33,Chip Transaction,98648,Rockingham,NC,28379,5814,Insufficient Balance
21807457,12:48:00 AM,380,5838,1.36,Chip Transaction,14528,Des Moines,IA,50313,5499,NULL
21807466,12:50:00 AM,39,2039,37.85,Chip Transaction,55060,Sandy Hook,CT,6482,5812,NULL
21807485,12:03:00 AM,194,2401,62,Chip Transaction,22204,Fountain City,IN,47341,5541,NULL
21807508,12:12:00 AM,194,2401,37.13,Chip Transaction,22204,Fountain City,IN,47341,5541,NULL
21807559,12:40:00 AM,103,5113,21.81,Chip Transaction,32606,Raleigh,NC,27611,7832,NULL
21807625,12:27:00 AM,137,5442,26.72,Chip Transaction,82860,Johnson City,TN,37604,7230,NULL
21807673,12:17:00 AM,114,3398,-57,Chip Transaction,61195,North Hollywood,CA,91606,5541,NULL
21807674,12:18:00 AM,16,4964,168.79,Chip Transaction,54850,Lake In The Hills,IL,60156,4814,NULL
21807691,12:36:00 AM,121,349,47.69,Chip Transaction,91717,Menasha,WI,54952,5912,NULL
21807709,12:57:00 AM,244,1082,11.04,Swipe Transaction,65940,Quincy,FL,32353,5411,NULL
21807767,12:24:00 AM,212,4145,2.9,Chip Transaction,98648,Dallas,TX,75227,5814,NULL
21807774,12:33:00 AM,140,4150,3.44,Chip Transaction,78454,Nashville,TN,37204,5812,NULL
21807781,12:41:00 AM,98,4237,31.15,Chip Transaction,38803,Danville,IL,61832,5912,NULL
21807793,12:06:00 AM,375,2608,66.93,Chip Transaction,31674,Conover,NC,28613,7349,NULL
21807822,12:01:00 AM,144,4457,11.64,Chip Transaction,18131,Garland,TX,75043,4111,NULL
21807847,12:44:00 AM,464,3233,99.93,Swipe Transaction,32175,Orlando,FL,32804,7538,NULL
21807850,12:47:00 AM,377,1175,69.81,Chip Transaction,23997,Kent,WA,98032,5211,NULL
21807918,12:56:00 AM,190,3363,147.49,Chip Transaction,3997,Spring Grove,IL,60081,4111,NULL
21807923,12:58:00 AM,14,4106,-57,Chip Transaction,59935,Waipahu,HI,96797,5499,NULL
21807928,12:00:00 AM,225,1253,15.28,Chip Transaction,43293,Houston,TX,77036,5499,NULL
21807978,12:11:00 AM,165,5146,44.09,Chip Transaction,20519,Oakland,CA,94618,5942,NULL
21808011,12:16:00 AM,112,1134,59.18,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
21808061,12:27:00 AM,356,2312,6.74,Chip Transaction,25887,Stuart,FL,34997,5814,NULL
21808081,12:32:00 AM,122,2034,30.4,Chip Transaction,36934,Raceland,LA,70394,7538,NULL
21808136,12:42:00 AM,329,1362,68.7,Chip Transaction,50867,Fillmore,CA,93015,5541,NULL
21808137,12:42:00 AM,379,327,2.01,Chip Transaction,82981,Mobile,AL,36693,5912,NULL
21808227,12:59:00 AM,415,3871,2.08,Chip Transaction,75781,Columbus,OH,43202,5411,NULL
21808233,12:00:00 AM,401,3035,202.89,Chip Transaction,86616,North Hollywood,CA,91606,4814,NULL
21808253,12:04:00 AM,379,3881,37.15,Chip Transaction,59732,Mobile,AL,36693,7538,NULL
21808317,12:15:00 AM,386,3673,158.92,Chip Transaction,81833,Worcester,MA,1602,5912,NULL
21808335,12:19:00 AM,128,5048,1.97,Chip Transaction,50783,Houston,TX,77061,5411,NULL
21808355,12:23:00 AM,376,118,4.29,Chip Transaction,20519,Villas,NJ,8251,5942,NULL
21808376,12:28:00 AM,356,5279,6.74,Chip Transaction,61403,Stuart,FL,34997,5411,NULL
21808394,12:31:00 AM,370,5376,15.55,Chip Transaction,50783,Ontario,CA,91764,5411,NULL
21808401,12:32:00 AM,354,3168,55.08,Chip Transaction,13646,Colorado Springs,CO,80920,7538,NULL
21808457,12:40:00 AM,4,4201,30.91,Chip Transaction,60569,Seattle,WA,98126,5300,NULL
21808605,12:09:00 AM,196,285,27.4,Swipe Transaction,55931,Jackson,GA,30233,7538,NULL
21808619,12:12:00 AM,379,3881,2.09,Chip Transaction,90538,Mobile,AL,36693,5411,NULL
21808637,12:15:00 AM,354,4902,59.22,Chip Transaction,24823,Colorado Springs,CO,80918,7538,NULL
21808773,12:39:00 AM,240,2147,-438,Swipe Transaction,39991,Lincoln Park,MI,48146,3771,NULL
21808782,12:40:00 AM,464,3233,1.73,Chip Transaction,14528,Orlando,FL,32808,5499,NULL
21808785,12:41:00 AM,213,5291,14.12,Chip Transaction,7998,Garland,TX,75044,5912,NULL
21808800,12:43:00 AM,48,1294,2.86,Chip Transaction,57975,Albuquerque,NM,87106,5812,NULL
21808841,12:49:00 AM,305,341,33.69,Chip Transaction,83743,Willsboro,NY,12996,7538,NULL
21808857,12:52:00 AM,261,6076,2.85,Swipe Transaction,87650,Henderson,NV,89002,5411,NULL
21808868,12:54:00 AM,231,2474,21.54,Chip Transaction,93831,Fayetteville,NC,28314,5411,NULL
21808922,12:05:00 AM,156,1334,5.34,Swipe Transaction,97503,Fontana,CA,92335,5812,NULL
21808964,12:14:00 AM,199,1031,0.19,Chip Transaction,14528,Allen,TX,75002,5499,NULL
21808979,12:17:00 AM,416,1220,2.51,Chip Transaction,20519,Nashville,TN,37212,5942,NULL
21809039,12:27:00 AM,248,4029,36.84,Chip Transaction,20561,Tampa,FL,33610,5912,NULL
21809059,12:30:00 AM,231,5091,80,Swipe Transaction,27092,Newton Grove,NC,28366,4829,NULL
21809076,12:33:00 AM,59,4068,45.52,Chip Transaction,60569,Sun Valley,NV,89433,5300,NULL
21809092,12:36:00 AM,421,4389,1.1,Chip Transaction,14528,Cedar Rapids,IA,52405,5499,NULL
21809097,12:37:00 AM,285,2156,3.51,Chip Transaction,2611,Watsonville,CA,95076,5411,NULL
21809137,12:44:00 AM,473,2696,99,Chip Transaction,59935,Detroit,MI,48235,5499,NULL
21809176,12:51:00 AM,368,4463,45.16,Online Transaction,50404,ONLINE,NULL,NULL,4784,NULL
21809201,12:55:00 AM,369,5378,6.09,Chip Transaction,52205,Louisville,KY,40299,5812,NULL
21809202,12:55:00 AM,473,2696,41.45,Chip Transaction,59935,Detroit,MI,48235,5499,NULL
21809227,12:01:00 AM,92,3448,18.72,Chip Transaction,98332,Sioux Falls,SD,57106,5094,NULL
21809246,12:04:00 AM,132,2707,44.64,Chip Transaction,82035,Bradenton,FL,34207,5211,NULL
21809280,12:10:00 AM,256,1276,19.89,Online Transaction,18563,ONLINE,NULL,NULL,4121,NULL
21809281,12:10:00 AM,280,2959,36.02,Swipe Transaction,11468,San Pablo,CA,94806,5970,NULL
21809410,12:32:00 AM,46,3513,10.11,Chip Transaction,50867,Kew Gardens,NY,11415,5541,NULL
21809411,12:32:00 AM,433,2370,151.03,Chip Transaction,86563,Pana,IL,62557,5300,NULL
21809544,12:53:00 AM,112,1134,-52,Chip Transaction,43293,Carthage,NY,13619,5499,NULL
21809547,12:54:00 AM,196,285,9.54,Chip Transaction,54897,Jackson,GA,30233,5812,NULL
21809562,12:57:00 AM,379,3881,94,Chip Transaction,59935,Mobile,AL,36695,5499,NULL
21809673,12:18:00 AM,371,3134,27.24,Chip Transaction,98374,Richmond,VA,23226,5411,NULL
21809722,12:25:00 AM,208,2426,13.58,Chip Transaction,15208,Bothell,WA,98021,5411,NULL
21809730,12:26:00 AM,141,2952,140,Chip Transaction,59474,Rome,Italy,NULL,3722,NULL
21809746,12:29:00 AM,22,4062,28.56,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
21809755,12:30:00 AM,137,5442,13.7,Online Transaction,9932,ONLINE,NULL,NULL,5311,NULL
21809767,12:32:00 AM,345,3441,1.7,Chip Transaction,14528,Galesburg,MI,49053,5499,NULL
21809859,12:49:00 AM,53,3581,70.76,Swipe Transaction,61195,Sutter Creek,CA,95685,5541,NULL
21809947,12:10:00 AM,53,3581,51,Swipe Transaction,61195,Sutter Creek,CA,95685,5541,NULL
21809959,12:12:00 AM,53,3581,82.67,Swipe Transaction,61195,Sutter Creek,CA,95685,5541,NULL
21810000,12:19:00 AM,164,5272,14.78,Chip Transaction,61195,Findlay,OH,45840,5541,NULL
21810020,12:22:00 AM,478,1099,15.48,Chip Transaction,55060,Cumming,GA,30028,5812,NULL
21810032,12:24:00 AM,155,3111,7.81,Chip Transaction,44578,Hattiesburg,MS,39401,5812,NULL
21810201,12:51:00 AM,490,5963,26.73,Chip Transaction,44578,San Antonio,TX,78230,5812,NULL
21810239,12:57:00 AM,207,2661,55.64,Chip Transaction,38602,Dry Fork,VA,24549,5311,NULL
21810256,12:00:00 AM,449,3559,4.98,Swipe Transaction,75781,New Kensington,PA,15068,5411,NULL
21810278,12:03:00 AM,11,189,10.01,Chip Transaction,61195,Reisterstown,MD,21136,5541,NULL
21810279,12:03:00 AM,42,2824,76.65,Chip Transaction,97514,Valdosta,GA,31601,6300,NULL
21810344,12:13:00 AM,360,4441,45.11,Chip Transaction,32858,Bridgewater,NJ,8807,5311,NULL
21810351,12:14:00 AM,98,4143,8.55,Chip Transaction,75781,Seymour,IL,61875,5411,NULL
21810352,12:14:00 AM,122,2034,8.69,Chip Transaction,22204,Schriever,LA,70395,5541,NULL
21810362,12:17:00 AM,47,5080,35.9,Chip Transaction,310,Bronx,NY,10456,4900,NULL
21810370,12:18:00 AM,53,3581,-52,Swipe Transaction,43293,Vacaville,CA,95687,5499,NULL
21810375,12:19:00 AM,59,1145,15.52,Online Transaction,88459,ONLINE,NULL,NULL,5311,NULL
21810380,12:20:00 AM,178,4261,47.35,Chip Transaction,60569,Lees Summit,MO,64063,5300,NULL
21810405,12:25:00 AM,329,1362,1.58,Chip Transaction,14528,Oak View,CA,93022,5499,NULL
21810473,12:39:00 AM,207,2506,36.79,Chip Transaction,24823,Evington,VA,24550,7538,NULL
21810591,12:00:00 AM,395,2027,34.99,Chip Transaction,48919,Arlington,TX,76002,5311,NULL
21810621,12:05:00 AM,470,5097,9.03,Swipe Transaction,22938,Wister,OK,74966,5812,NULL
21810683,12:19:00 AM,393,5873,61,Chip Transaction,50867,Texarkana,TX,75501,5541,NULL
21810691,12:20:00 AM,63,5489,30.08,Chip Transaction,21205,Newark,NJ,7103,5300,NULL
21810692,12:20:00 AM,419,3792,28.73,Chip Transaction,13523,Valley Springs,CA,95252,5310,NULL
21810736,12:30:00 AM,27,4035,16.59,Chip Transaction,20561,Brandon,MS,39042,5912,NULL
21810863,12:55:00 AM,40,3648,8.77,Chip Transaction,20561,Chillicothe,OH,45601,5912,NULL
21810903,12:04:00 AM,285,3442,15.38,Chip Transaction,17707,Watsonville,CA,95076,7538,NULL
21810930,12:09:00 AM,476,1070,52.42,Chip Transaction,22204,Alburtis,PA,18011,5541,NULL
21810955,12:14:00 AM,293,4260,36.94,Swipe Transaction,88737,Norman,OK,73071,5310,NULL
21811019,12:25:00 AM,211,4746,1.65,Chip Transaction,14528,Lake Havasu City,AZ,86404,5499,NULL
21811034,12:29:00 AM,476,1070,93,Chip Transaction,22204,Alburtis,PA,18011,5541,NULL
21811053,12:32:00 AM,122,2034,85.42,Chip Transaction,4439,Patterson,LA,70392,5651,NULL
21811067,12:36:00 AM,229,2683,0.76,Swipe Transaction,33054,Solon,IA,52333,7230,NULL
21811080,12:39:00 AM,0,4639,109.59,Chip Transaction,57133,Waianae,HI,96792,3730,NULL
21811101,12:42:00 AM,359,5302,1.09,Chip Transaction,75034,Rome,Italy,NULL,5045,NULL
21811118,12:45:00 AM,350,3623,52.07,Chip Transaction,69956,Rockville,MD,20852,5310,NULL
21811123,12:46:00 AM,125,4931,6.58,Chip Transaction,17493,Modesto,CA,95355,5812,NULL
21811137,12:49:00 AM,21,1111,84.76,Chip Transaction,48919,Lafayette,IN,47905,5311,NULL
21811138,12:49:00 AM,165,5146,109.08,Swipe Transaction,28457,Oakland,CA,94611,7538,NULL
21811187,12:59:00 AM,329,4788,12.73,Chip Transaction,88646,Moorpark,CA,93021,5812,NULL
21811197,12:00:00 AM,77,5906,47.32,Chip Transaction,85792,Camp Hill,PA,17011,5411,NULL
21811244,12:09:00 AM,464,3233,1.42,Chip Transaction,14528,Orlando,FL,32808,5499,NULL
